label,news
true,"polls show americans are overwhelmingly opposed to obamacare, especially the individual mandate."
true,the house of delegates budget bill cuts $50 million from education.
false,"in texas, we teach both creationism and evolution in our public schools."
false,a telecom bill could keep the state corporation commission from getting rate-of-return information from electric utilities.
false,"portland public schools invites well-paid, well-fed school bureaucrats, administrators, teachers, other staff, non-needy students, affluent parents of students, and other adults, including on the other extreme the adult homeless, illegal aliens, fanatical muslim terrorists, or drug addicted street people, to enjoy cheap breakfasts in taxpayer-paid school facilities amidst school children."
true,mccain lobbied for (a) $10-million pork project honoring conservative justice.
false,we have been confronted with an unexpected storm that has hit the metropolitan area.
true,"among manufacturers with fewer than 50 employees, the average cost in terms of regulations is $34,000 per employee."
true,"the health care bill will ""create 4 million jobs, 400,000 jobs almost immediately."""
false,u.s. rep. scott rigell wants gun owners in a federal registration system.
false,"says pension contributions under gov. chris christie would represent 75 percent of the total contribution made between the years 1995 and 2010. thats right, in 15 years, total state contribution was only $2.1 billion."
true,the water quality in the ocean is perfect. its been tested up and down every ocean shore in new jersey.
false,"i balanced the budget for four straight years, paid off $405 billion in debt."
true,sherrod brown was just voted two years in a row the most liberal senator in the united states of america and is more liberal than sen. bernie sanders.
false,greg abbott did nothing to pursue reports of the sexual abuse of boys at a west texas state-run school.
false,the governor must inform the senate president about his or her absence from the state.
false,we have my opponent sam olens to thank for [the arizona immigration ruling] since he was on the team that got clinton elected.
false,"a majority of americans since harry truman days support single-payer health insurance, or full medicare for all."
true,"says ohio gov. john kasich had the worst rating on spending of any governor in the country, republican or democrat."
false,the benghazi probe is the longest-running congressional investigation ever.
false,says jeb bush extended early voting after seeing long lines.
false,says president barack obama thinks americans are lazy.
true,says gov. scott walker has caused wisconsin to lose more jobs than any other state in the country.
false,a measure to repeal the states prevailing wage law would make it easier for state contractors to hire illegal workers for wisconsin construction jobs through an illegal worker loophole in the state budget.
true,"almost 400 arrests in the city last year for panhandling-related offenses involved just 78 suspects, an indication that the same people are panhandling over and over."
true,says more than 2 million oregonians have received important medical services because of his health plan.
true,"pending a federal waiver, the 2013 legislature eliminated the overtesting of students in grades 3-8 by decreasing the number of tests from 17 to 8."
false,we have asked public employees to pay 10 percent of the costs of their guaranteed pension and 15 percent of the cost of their health care. ... the leadership of those public employees unions dont want to pay anything.
true,(t)he united states government and its constitution says that people can be put to death.
true,"obama spokesman bill burton says clinton gave bush ""a blank check on a critical foreign policy issue."""
false,"a law was passed, apparently in the clinton administration, about whether, in recruiting offices marines or other military should be able to have guns. apparently it is prohibited."
true,we had the democratic governors association and the obama political machine come into a republican primary to try and rig the election by spending $1 million against me in the last couple of days.
false,"stimulus money funded a government board that made recommendations that would cost 378,000 jobs and $28.3 billion in sales."
false,"in the last 10 years, only one piece of legislation has been cosponsored and passed by john duncan jr."
true,"there are cities and counties in georgia that dont have websites, and where elected officials dont have email addresses."
false,i never was in favor of shutting down the government. (i) voted to fund the government fully.
true,"the confederate battle flag never flew over texas, but... you might soon see it on our license plates."
true,says peta is using this really fancy drone to follow hunters around in some places in other countries.
false,united states students are achieving at number 25 out of 29 developing countries when it comes to science and math.
false,"says mitt romney backed a bill that outlaws all abortions, even in cases of rape and incest."
true,says north carolina is home of the largest military installations in the world.
false,"in the last three years alone, 13 times, the supreme court, unanimously, 9-0, including all of the presidents liberal picks, have struck down the presidents executive orders."
true,"in libya, america spent $2 billion total and didnt lose a single life."
false,20 percent of the time (smart guns) wont work.
true,if you look at the income of average americans...theyre absolutely flat in constant dollars since 1979.
true,the rhode island parole board never received an objection from the attorney general to the parole of convicted murder alfred brissette.
true,its highly unusual to have a supreme court confirmation in a presidential election year. the last one was 1940.
true,guantanamo has never been a key component of isis or al-qaida propaganda.
false,rep. adam putnam was silent when rush limbaugh called sonia sotomayor a racist.
false,george allens flat tax plan would actually shrink revenues further thanthe perry (flat tax) plan.
true,"right now, texas doesnt have an income tax and oklahomas lowering their income tax rates, and guess what their severance tax is? sky high."
true,"sarah palin ""has had 12 years of elected office experience."""
true,"dep has 2,812 employees, the lowest level since the mid-80s."
true,there are tens of thousands of homes right here in california where you turn on the faucet but you cant drink the water.
true,the largest number of bankruptcies in our country are really as a result of health care.
true,marco rubio has the no. 1absentee record in the united states senate.
false,"if your plan is the result of collective bargaining, no subsequent changes by anybody -- insurance companies, obamacare -- can force your grandfathered policy to change."
false,oregon has the sixth highest combined death tax rate in the country.
false,the man who killed a motorist who fatally struck a 2-year-old was back on the street because he had received a 13-year sentence for bank robbery but only served two years.
true,"when i left office, there was a $7-million surplus in providence, but in 2008, the city had a $110-million deficit."
true,more hispanics have fallen into poverty under obama.
true,"this year, the federal government will have more revenue than any year in the history of our country."
true,any government-run 'public' plan ... creates an entitlement that will cost another $1 trillion over the next 10 years.
true,"if you count united states airstrikes against isis, 75 percent of those combat missions return to base without having fired a weapon."
false,says president barack obama is not paying women equally by his own measures in his own white house.
false,"says that as a u.s. senator, scott brown delivered for wall street, saving big banks $19 billion in taxes."
true,"the fact is, over 2.4 million jobs have been lost since the stimulus bill was signed into law in february of 2009."
true,the rate in which people are working (in wisconsin) is almost five points higher than it is nationally.
false,"if african-americans vote their percentage of the population in 2008, ""mississippi is suddenly a democratic state."""
false,"hillary clinton surged the trade deficit with china 40% as secretary of state, costing americans millions of jobs."
false,says ann kuster said the debate over americas debt limit is not an important issue of the day.
true,on whether to eliminate the state income tax.
true,"isissends out 90,000 social (media)messages a day."
false,unemployment and the housing and auto industry crises can be fixed by giving a million dollars to every worker over age 50 to retire.
true,north koreahas over two-dozennuclear warheads.
false,the federal government right now does not deport criminals.
true,on president barack obamas stimulus
true,emergency rooms account for 2 percent of all health care spending.
true,"says hillary clinton said all work-related emails were sent back to the state department. the fbi director said, thats not true."
true,says mitt romney said he does not line up with the nra.
false,says patrick murphy is trying to hide his drunken assault of a police officer.
false,we had (a bill) in florida where we now are prohibiting doctors to talk -- particularly pediatricians -- to talk to their patients about gun safety in the home.
true,"when you look at what we have done over the last decade, we created 1 million jobs in the state of texas. at the same time, (the rest of) america lost 2.5 million."
false,"most of ted cruzs money comes from washington, from outside the state of texas."
true,the 2005 round of military base closings has not yet resulted in savings.
false,florida has experienced positive job growth for 39 consecutive months.
true,"in 1992, mitt romney gave money to democrats for congress."
false,"aig executives ... (took) a junket for over $400,000. twice."
false,harry reids plan is basically giving the president a blank check.
true,jim renacci supports a national sales tax of 23 percent.
false,over 300k home owner suicides attributed to foreclosures.
true,on gun policy
true,chris koster opposed protecting the women of missouri because he was one of only four senators to vote against a bill ending the practice of making rape victims pay for their own rape kits.
false,"obama ... gave almost a million dollars to the (kenya) opposition campaign who just happened to be his cousin, raila odinga."
false,says he saw videotape of the people taking the money off the plane to pay ransom to iran for hostages.
true,says there have been no cases of wolves killing people in rocky mountain states.
false,sixty-one percent of our bridges are in trouble.
true,"oil companies showered regulators (at the minerals management service) with gifts and favors, and were essentially allowed to conduct their own safety inspections and write their own regulations."
true,theres pretty much no question that [the curfew ordinances] arent effective in either reducing crime or preventing harm to young people.
false,"jeff merkley was the deciding vote on obamacare, which in oregon has been an unmitigated disaster."
true,"the new beverage tax will increase the cost of sodas, juice drinks, sports drinks, iced teas, and flavored water up to 50%."
false,says an unchecked democratic majority in trenton is responsible for years of diversions from the states unemployment insurance trust fund.
true,nathan deal saved the hope scholarship program.
true,"legal prescription drugs statistically kill 100,000 people a year, (but) there are no documented deaths due to marijuana."
false,"the estate tax, which came into being by republicans like teddy roosevelt and others ... is there for a real simple reason: in america, we've never liked the idea of massive inherited wealth."
true,a 5 percent increase in domestic production would increase the world supply by less than 1 percent and do almost nothing to our dependence on foreign oil. this would also have virtually no effect on the price of gas at the pump.
false,"every time the price of gasoline rises 1 cent, its abillion dollarsout of our economy that goes to saudi arabia."
false,"i had to lay off 48 people last year, which has exacerbated the lack of law enforcement officers in the county that respond quickly to crime calls."
true,the fiscal cliff deal increased spending.
true,"today, the united states has, sadly, one of the lowest voter turnouts of any major country on earth."
true,"during the recent global warming summit in copenhagen, nancy pelosi and others stayed at a five-star hotel on a trip costing nearly $10,000 per person."
true,"says that during the first 19 months of the obama administration, the u.s. detained people from nations designated as state sponsors of terrorism on the southwestern border."
true,"rubio admitted he ""would have accepted the stimulus money."""
true,"as a senator, hillary clinton has her name on three laws in eight years."
false,says donald trump hasnt broken his promise to release his tax returns.
true,we cut taxes for 95 percent of working families.
false,the united states has a record number of abortions year after year after year.
true,drone technology now allows an individual to be recorded in their homes by drones as small as birds and immediately uploaded to the internet.
false,says the first word spoken from the moon was houston.
false,"mccain is ""selectively editing joe biden's words...biden actually said about barack obama: 'they're gonna find out this guy's got steel in his spine.'"""
true,"donald trumps strategy is pretty simple. they have even said in his campaign its to get women to stay home, get young people to stay home, get people of color to stay home, and get a lot smart, intelligent men to stay home, too."
true,the u.s. has a record number of oil rigs operating right now more working oil and gas rigs than the rest of the world combined.
true,"ive cut taxes for ... middle-class families, small businesses."
true,"the gun epidemic is the leading cause of death of young african-american men, more than the next nine causes put together."
true,mortgage fraud is up 400 percent in the last five years.
true,bill clinton invited him (the rev. wright) to the white house when he was having his personal crises.
true,says fulton county government hasnt raised its millage rate since 1991.
true,"under obamacare, premiums have doubled and tripled in wisconsin."
true,we have seen hate crimes skyrocket in the wake of the immigration debate.
false,connie macks only real job in the real world was as events coordinator for hooters!
false,"denies that he said the obama campaign ""played the race card."""
true,"paul ryans already spent millions to try and permanently derail brad (schneider)s progressive, energized campaign."
true,"$50,000. thats what every child owes today because washington politicians have run up a huge spending tab and left our kids the bill."
false,the united states is the only major country that taxes its own exports.
false,"as secretary of state, hillary clinton laundered money to bill clinton through laureate education, while bill clinton was an honorary chairman of the group."
true,the black unemployment rate (has) increased since the recovery has begun.
true,the convention center was sold as a building that would never cost taxpayers a dime.
true,says about nsa data collection: every member in both parties who served on the intelligence committee voted in favor of this.
true,says the media distortedwhat happened with a baby at his rally.
true,"when you sanction the iranian central bank, that will shut down (irans) economy."
true,on milwaukee county governments debt burden
true,says only 18 percent of portland elementary schools have art instruction compared to 83 percent nationally.
false,"after hurricane katrina, dallas and san antonio took in 5,000 to 10,000 refugees each, but (bill) white brought in 250,000 and put them up in his buddies empty apartment buildings and let the federal government pay their rents for over two years. they did not return to new orleans, most of them are on welfare."
true,says ron johnson referred to the lego movie as an insidious anti-business conspiracy.
false,says salaries and benefits for wisconsin state employee comprised 8.5 percent of the 2009-2011 state budget.
false,mary burke wasted 12.5 million dollars on a vacant lot in a move that could cost taxpayers nearly $25 million.
true,more private-sector jobs were created in the second year of the obama administration than in the eight years of the bush administration.
true,american oil production is at its highest level since 2003.
true,a gun background check is futile. something like 42 (people during the) last year were prosecuted for trying to buy a gun with a criminal record out of 11 million.
true,says david vitter answered a prostitutes call minutes after he skipped a vote honoring 28 soldiers who gave their lives in defense of our freedom.
false,"if gov. rick scott activates the national guard in anticipation of a federal disaster, the states costs, including the costs to recall any furloughed guardsmen, will be fully reimbursable by fema."
true,"if you read the arizona (immigration) law, what it says is if you are stopped for violating the law and they have a suspicion that you're illegal, they can ask you if you're legal."
true,"floridas proposed medical marijuana amendment would make florida one of the most lenient medical-marijuana states, allowing use for limitless other conditions specified by any physician."
false,the state government workforce grew when tim kaine was governor.
true,says unions call obamacare bad for workers.
true,"president obama budget request for veterans ismore than double the amount in constant dollars appropriated in 1980, when the veterans population was larger by a third."
true,"today in america, 70 percent of us are earning the same or less than we were 12 years ago, and this is the first time that that has happened this side of world war ii."
true,says chuck hagel opposed sanctions against iran.
false,seventy percent of the people in the state of new jersey want marriage equality.
true,says gop senate nominee darryl glenn said he wants to see ted cruz appointed to the u.s. supreme court.
true,people have actually broken down the transcripts for oral arguments and (antonin scalia) told more jokes and got more laughs than any of the other justices.
false,governors proposed budget raids k-12 school funds to grow dhs again.
true,"according to pew research, 99 percent of the people in afghanistan support oppressive sharia law."
false,says milwaukee county elected officials drive around in luxury cars on your dime.
true,"in massachusetts, gov. romney narrowed the gap between students of different races."
false,"ive been a cop in lake county, michigan, since 1982 thereabout. i conduct federal raids with the dea and atf and u.s. marshals and the fbi and texas rangers."
true,an average of seven children in america are killed by guns every day.
false,the bill also provides full federal funding for abortions
true,"we spend more on health care than any other country, but we're ranked 47th in life expectancy and 43rd in child mortality."
true,"thanks to you, in under one week we have the largest gop (facebook) page in the governor's race!"
true,"says ohio is one of just 17 states with an estate tax, and it has the lowest threshold in the nation."
true,volunteer firefighters and communities they serve in georgia and elsewhere are being devastated by obamacare.
true,[the state ethics commission] took absolutely the same percent of cuts as most other state agencies. they were somewhere in the 7 percent range same as the governors office.
true,i believe we should have tax on carbon and deal aggressively with climate change. that is not (hillary clintons)position.
true,"rep. paul ryans budget proposal cuts nothing from medicare, social security or defense in the next two to three years, and in three years, he does not cut one dime from the debt."
false,says hillaryclintons immigration platform would create totally open borders.
true,only four countries in the world allow abortions after 20 weeks of pregnancy.
false,"wisconsin is broke, and state government is $3 billion in debt."
true,today russia holds many of our most precious national security satellites at risk before they ever get off the ground.
true,says paul ryan backs a proposal that would be a bailout of puerto rico.
false,"religious groups like knights of columbus have been forced to allow same-sex marriage ceremonies in their facilities, against their beliefs."
false,"says u.s. senate opponent tommy thompson personally made over $3 million from a federal contract granted to his healthcare company, but left 9/11 first responders without the care they were promised."
false,the senate voted this week to allow illegal aliens access to social security benefits.
true,"in iraq, civilian deaths, incidents of bombings, etc., remain very low relative to what was going on last year."
true,obamacare has caused millions of full-time jobs to become part-time.
true,"in the period from 2007 to 2011, the office of health insurance commissioner reported an 18 percent decline in the states total medical spending."
true,"like marco rubio, sen. barack obama had one of the worst attendance records in the senate."
true,"says if congress doesnt avoid the sequester, tens of thousands of parents will have to scramble to find child care for their kids."
true,obama used to be a lawyer for acorn.
true,lake erie supports nearly 10 percent of ohios jobs and generates $750 million in state and local taxes.
true,"citing his efforts to secure the border, obama said, overall, the number of people trying to cross our border illegally is the lowest it has been since the 1970s."
false,jay-z and beyonce attempt to buy rights to confederate flag to prevent further use.
false,say texas u.s. reps. eddie bernice johnson and sheila jackson lee are among open socialists in congress.
false,state legislators quietly shifted $2 billion from education to road building in 2013.
false,"if women seeking an abortion see their ultrasound, the odds are pretty high theyre going to keep the baby."
false,"the average rate of fraud in the earned income tax credit, medicare, medicaid and food stamps programs is 20 to 25 percent."
false,"gov. mcauliffes budget would raid school, other $$ 4 obamacare in va."
true,says connie mack voted to redefine rape as forcible rape.
true,i lowered taxes over the last two years.
true,san antonio is now the largest city in the united states ever to have an african american woman mayor.
true,"says catherine cortez masto indicted (brian krolicki), who was an innocent man, in order to save harry reids political career"
true,"in may we generated more jobs than all the rest of the country combined: 28,000 jobs in may for the state, 54,000 for the entire country."
true,travis county is surrounded by red counties.
false,says the national health care law puts federal bureaucrats between an american citizen and her doctor.
true,"when nancy nusbaum was brown county executive, spending went up nearly 50 percent."
false,rhode island treasurer gina raimondo raised the mortality rate from 65 to 87 and used a 1994 annuity chart to create the pension crisis.
true,says she is co-owner of celilo group media.
false,report: 3 million votes in presidential election cast by illegal aliens.
false,"the irs is going to be in charge of a huge national database on health care that will include americans personal, intimate, most close-to-the-vest-secrets."
true,on whether humans contribute to global warming
false,the stories from women saying he groped or forced himself on them largely have been debunked.
false,says chris christie vetoed equal pay for women 3 times. he only let the bill pass once it became a damaging campaign issue.
true,says donald trump believes that states should actually have the right to lower the minimum wage below $7.25.
true,"in 2010, 2,694 young people were killed by gunfire. 1,773 were victims of homicide; 67 were elementary school-age children."
true,democrats give newports to the homeless to get them to the polls.
false,i negotiated open borders to let fleeing refugees into safety from kosovo.
true,the tuitions in virginia colleges...have doubled -- 100 percent -- in the last 10 years.
true,"says sen. mark begich is ineffective because he has only passed one bill, the naming of a building."
false,the decision to cancel the trademark of the washington redskins is not the patent and trademark office. this is barack obama.
true,we have tougher standards holding toy gun manufacturers and sellers to account than we do for real guns.
true,"in the last decade, the average income of the bottom 90 percent of all working americans actually declined. the top 1 percent saw their income rise by an average of more than a quarter of a million dollars each."
false,obamacare is one big fat va system.
true,"he's a good man but he's a pro-life liberal. he's right on the pro-life part, but he's a liberal."
true,says the u.s. national debt has tripled during rep. greg waldens time in congress.
true,"we should be seeing numbers in the 500,000 jobs created per month. (creating 115,000 jobs, the total from april 2012) is way, way, way off from what should happen in a normal recovery."
true,"our county now has the fastest growing airport in america, attracting nearly 1,000 new private sector jobs."
true,providence teachers can go five or six years without an evaluation.
false,"i fought hard for that (state senate) seat. i only lost by four points. i raised over $700,000."
true,coca-colas ceo said he finds it easier to do work in china than in the united states.
false,"under the iran nuclear deal, we give them $150 billion, we get nothing."
true,says your kid just ate 16 packs of sugar.
true,"research shows the employer mandate in the house health reform bill would ""place millions 'at substantial risk of unemployment' with minority workers losing their jobs at twice the rate of their white counterparts."""
false,"dont believe those phony numbers when you hear 4.9 and 5 percent unemployment. the numbers probably 28, 29, as high as 35. in fact, i even heard recently 42 percent."
false,says in march new jersey was one of only eight states in the nation to lose jobs and the state with the highest loss of jobs in the nation.
false,its estimated that 40 percent of all the guns that are sold in the united states occur with no background records check.
false,the last christians are about to leave iraq.
true,young veterans have a higher unemployment rate than people who didnt serve.
true,says iowa senate candidate joni ernst promises to shut down the department of education and abolish the epa.
true,says scott walker cut back early voting and signed legislation that would make it harder for college students to vote.
false,i have never asked for nor received a single earmark or pork barrel project for my state.
true,"the democratic leader in the senate, harry reid, has blocked any vote on the keystone pipeline for years."
false,says hillary clinton wants to bring in thousands of refugees to america from all around the world without any kind of security screening.
true,the georgia senate ethics resolution doesnt define cap.
true,georgia residents file the most insurance claims for lightning strikes in the country.
true,"after initially agreeing with republicans on an amount for zika funding, democrats derailed it."
true,"we have a legal immigration system in america that accepts 1 million people a year, legally. no other country in the world even comes close to that."
true,"says in oregon today, the average debt upon college graduation is more than $24,000."
true,says you cannot implement paul ryans plan without allowing for any increases in revenue.
false,"thanks to (rick) perrys bad budgeting, the (texas) highway department has to convert some modern paved state roads back to gravel."
true,"ohio is losing over 700 family farms a year, some of them just to pay the inheritance tax."
false,undocumented students who qualify for in-state oregon tuition are actively working toward u.s. citizenship.
true,nearly one in five women in america has been a victim of rape or attempted rape.
false,"says according to recent polls,no republican candidate is doing better against hillary clinton than myself."
false,i recently had the opportunity to vote to give the president limited authority to begin strikes against terrorists in iraq and syria.
true,"in the last two years, i have supported and proposed $155 billion worth of targeting cuts. dr. gingrey has presented zero."
true,i investigated abramoff and people ended up in jail.
true,says new jersey devils managing partner jeff vanderbeek froze all those monies during the toughest years in 08-09 and refused to give the charitable dollars that he was required to give by the contract.
false,"﻿﻿since mayor kennedy obrien took office sayreville has issued 22,081 building permits! now obrien is holding secret meetings with big developers."
true,"in 2011 alone, 269 new jerseyans were killed by gun violence."
false,ben franklin once quipped that only two things in life were certain: death and taxes. i think even he didnt envision that the tax man would visit on the day of your death.
true,"go look on the west point website and youll see those specific words, full scholarship to west point. so even though it is, you know, given as a grant for anybody who gets in, those words are used."
false,federal government reneging on medicaid payments to wisconsin caused about $240 million in extra costs in the 2013-15 state budget.
true,says rick perry cut taxes.
true,there are twice as many gun shops as mcdonalds in the united states.
true,"this (schip) is socialized medicine. it is going to go to families that make $60,000 a year. those aren't poor children."
true,"since 2004, more than 2,000 suspected terrorists have legally purchased weapons in the united states."
true,"if we keep the minimum wage at the current level, then single-parent families earning the minimum wage at a full-time job will live in poverty in new jersey."
true,we are living with a legacy of deficit-spending that began almost a decade ago.
false,the presidents first major foreign policy speech in cairo was to apologize for our country.
true,two-thirds of our economy is a consumer economy.
false,the milwaukee bucks are actually younger than the marquette team.
false,says connie mack failed to pay his child support.
true,"now remember, property taxes went up 70 percent in the 10 years before i became governor."
true,says david jolly lobbied on a plan by rep. paul ryan that would turn medicare into a voucher program.
true,nato hasn't provided enough troops (in afghanistan) because they are still angry about us going into iraq.
true,says donald trump doesnt believe in equal pay.
true,says our unemployment insurance trust fund is broke. were over a billion dollars in debt to the federal government.
false,"of course, there is large scale voter fraud happening on and before election day."
true,st. pete beachs experiences are a fair example of what could happen if amendment 4 passes.
false,paul ryan is one of only six house republicans who voted for teddy kennedys bill to force christian employers to hire lgbt employees.
true,"forty percent of gross domestic product is state, local, or federal money."
false,"during his first year, president obama said he was going to visit kim jong-ll and ahmadinejad and assad and chavez the worst actors in the world."
false,"says republican state leaders are using ""soviet-style"" budget management."
false,"the vast majority of the money i got was from small donors all across the country.''	campaign-finance	barack-obama	president	illinois	democrat	70	71	160	163	9	an interview with cnbc's john harwood 
5802.json	true	the democrat-controlled senate, it hasnt passed a budget in more than 1,000 days.	deficit,federal-budget,job-accomplishments	john-boehner	speaker of the house of representatives	ohio	republican	13	22	11	4	2	a video address
6153.json	half-true	the median income in america has dropped by 10 percent in the last four years.	economy,income,jobs	mitt-romney	former governor	massachusetts	republican	34	32	58	33	19	a speech
6515.json	barely-true	says u.s. senate hopeful tammy baldwin voted for a $1 trillion stimulus bill that included a wasteful $800,000 to replace light bulbs.	energy,federal-budget,stimulus	crossroads-gps	conservative advocacy group		republican	9	1	4	1	2	a television ad
385.json	true	says clinton did not read the national intelligence estimate before voting for the iraq war.	iraq	barack-obama	president	illinois	democrat	70	71	160	163	9	a speech in westerville, ohio
10932.json	barely-true	thanks to the act 10 collective bargaining law that took effect four years ago, act scores in wisconsin are now second-best in the country for states where more than half the kids take the exam.	education,government-regulation,job-accomplishments,labor,unions	scott-walker	milwaukee county executive	wisconsin	republican	26	41	32	40	11	a speech
5076.json	mostly-true	our income, our gdp per capita, is almost 50 percent higher than (it is for) the average european.	economy	mitt-romney	former governor	massachusetts	republican	34	32	58	33	19	an editorial board meeting with an iowa newspaper
12189.json	half-true	says rick scott cut medicaid so people cant get obamacare.	health-care,medicaid	rick-scotts-starbucks-heckler	activist, stay-at-home mom	florida	activist	0	0	2	0	0	a confrontation with rick scott at starbucks
945.json	half-true	the stimulus bill includes $8 billion for high-speed rail projects, such as a 'magnetic levitation' line from las vegas to disneyland."""
true,"since debbie halvorson has been in politics, illinois has lost hundreds of thousands of jobs."
true,says ive authored the first bipartisan tax reform bill in a quarter-century.
true,"many state and federal agencies have such navigators involved in helping folks maneuver through the often complex processes associated with filing benefits claims, for example -- even buying health insurance."
false,saysjosh mandels campaign is under fbi investigation
true,sharron angle voted to protect sex offenders.
false,says the majority of candidates in texas 25th congressional district live outside the district.
false,i have tremendous support from women.
false,says theres not much evidence to suggest that people have (contributed to global warming) or can do very much to change anything.
false,floridas revenue is growing at a faster rate than almost any state in the country.
true,a poll found that 20% of young adults use (smartphones) during sex.
false,"obama said he would ""stand with the muslims should the political winds shift in an ugly direction."""
true,the gap between the very rich and everyone else in america is wider today than at any time since the 1920s.
false,we know that president obama stole over $500 billion out of medicare to switch it over to obamacare.
false,"a cap-and-trade bill would destroy over 50,000 jobs in virginia."
false,"nearly 40,000 new jobs have been created in the last year due to the new wells . . . right here in ohio."
true,tells president barack obama that he also asked former president george w. bush about how he felt about americans hating him.
false,"says i worked with our mayor and other commissioners to help save the school year when a budget crisis in salem threatened to cut four weeks of the school year, including negotiating with teachers to work for free."
true,sarah eckhardt refused to take her own pay increases repeatedly.
false,this is the year florida becomes a majority minority state.
false,"we work longer hours than any people in the industrialized world, including the japanese."
false,says greg abbott converted over $1 million in federal grant money intended for use to prosecute online sexual predators and other cyber crimes and instead used it to harass and prosecute senior citizens who were assisting other senior citizens in applying for mail-in ballots.
true,richard cordrays nomination to head the consumer financial protection bureau marks the first time in senate history that a political party has blocked a nomination of someone because they didnt like the construction of the agency.
false,says president barack obamas health care law is expected to destroy 2.3 million jobs.
false,"john mccain ""is one of the few senators of either party who oppose this bill (to expand education aid for veterans) because he thinks it's too generous."""
true,chris christie has led new jersey to a record-breaking 9 credit downgrades.
true,"in texas, sexting is a felony sex offense for teenagers that can mean up to 10 years in prison."
false,i fought 38 studios from the beginning.
false,says wisconsin gov. scott walker turned a $1 billion surplus into a $2.2 billion budget deficit.
true,"in muslim countries, under the sharia, there is a death penalty for blaspheming mohammad."
false,"after reagan took office, ""we didn't raise taxes and we didn't cut entitlements. what we did was we cut taxes."""
true,no one was taken into custody for feeding the homeless.
false,newt gingrich co-sponsored a bill with nancy pelosi that would have given $60 million a year to a u.n. program supporting chinas brutal one-child policy.
true,[a]n extra 8 million americans [are] projected to join state medicaid programs in the next few years.
false,martin luther king was a republican.
false,epa officials have commended (koch industries) for our commitment to a cleaner environment and called us a model for other companies.
true,"ohio has created 45,000 new manufacturing jobs since 2010. and thats due in large part to the fact that the auto rescue has helped ohio."
false,"west has raised $2 million from those that would leave our beaches in ruins, end social security and medicare, and give corporations free reign."
false,after ronald reagan cut taxes in 1981 the u.s. enjoyed exponential growth.
false,the party in the white house is responsible for a massive tax increase on the middle class.
true,"if you look at the three people on the (debate) stage from the united states senate, all three of them have a combined two bills that became law that theyve sponsored."
true,portland bureau of transportation barely break(s) even ticketing motorists.
true,polls now show a majority of catholics favor marriage equality.
true,ben unger supported a 15 percent property tax increase on oregon seniors.
true,salaries for virginias teachers are below the national average.
false,"says millions of dollars in tax breaks were paid for by busting unions, cutting badgercare, and raising taxes on the poor and the middle class, thanks to elizabeth coggs help."
true,"the u.s. unemployment rate has remained above 8 percent for 43 consecutive months, the longest stretch since the great depression."
true,thirty-one percent of school districts are still receiving less funding per pupil than they did prior to the dramatic budget cuts of 2011.
false,fewer than 10 percent of those in the house are what anyone would classify as wealthy.
true,"in ohio, more than half the providers of safe and legal abortion have had to shut down since gov. john kasich took office in 2011."
true,says rick santorum supported (arlen) specter over conservative candidates twice.
false,fiorinas plan would mean slashing social security and medicare.
true,"says neither president barack obama nor mexico president felipe calderon have been on the border to see whats happening to the citizens of mexico, and for that matter the citizens of texas."
true,says our national debt is greater than our gross domestic product.
false,"members of congress specifically exempted themselves from many of the laws they have passed, such as being exempt from any fear of prosecution for sexual harassment ... (and) from the healthcare reform."
true,ten years ago the austin water utility used a total of 240.3 million gallons. every summer since then our peak day of water use has been lower.
true,"first, he said he would take all of our troops out in six months, and now he acknowledges it would take a year."
false,a law that mandates fingerprinting for gun purchasers is a requirement thats reduced gun crimes in the five states where its the law.
true,one generation ago we led the world in college graduation. were 16th today.
true,"the labor force participation rate -- the share of the potential workforce that is actually working or looking for work-- currently stands below 63%, the lowest level since the 1970s."
true,many types of fish and shellfish from waters across the state are labeled unsafe to eat.
false,the incandescent light bulb has no effect whatever on the planet.
true,"ten times, no republican candidate for president had enough delegates to claim the nomination before the partys convention, and seven of those times somebody who was not the leader of delegates was selected as the nominee of the party."
false,"the president's plan, even after the end of its withdrawal timeline is reached, will leave in place up to 50,000 u.s. troops."
true,says texas does not regulate the appearance of some kinds of imitation firearms sold in texas.
true,says donald trump was a democrat longer in the last decade than he was a republican.
true,"says that when adjusted for inflation and population growth, state general revenue spending has decreased 10.7 percent on his watch."
true,one out of 10 minimum-wage workers in the u.s. live in texas.
true,laurie monnes anderson voted to let violent criminals out of jail early.
true,"republicans would give seniors a (medicare) voucher that limits whats covered, costing seniors as much as $6,400 more a year."
false,donald trump is appealing as much to democrats as he is to republicans.
true,"for people in the top 1 percent for income, your effective tax burden is in the low 20s, the lowest its been in decades and decades and decades -- lower than somebody who might make substantially less money."
true,"ninety-five percent of oregonians now have health insurance coverage, tens of thousands for the very first time."
true,former business partner robert gay says: the man who helped save my daughter was mitt romney.
false,"the sales tax increase, if approved, will cost taxpayers up to $300 million per year, in perpetuity, to finance a rail system for the city of tampa."
true,"among the developed nations, we are the least economically and socially mobile country in the world."
false,"bill nelson voted for a ban on millions of commonly owned firearms, which included many popular hunting and target rifles."
true,"says that in his book, rick perry said that social security is unconstitutional."
false,"more lives have been lost because of the war with the drug cartels in juarez alone, just a few blocks from the united states of america, than have been lost in the war in afghanistan."
